Country Name,Country Code,Series Name,Series Code,2016 [YR2016]
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,7714.84184376024
Kazakhstan,KAZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kazakhstan,KAZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kazakhstan,KAZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,6.59112308775049
Kazakhstan,KAZ,"Population, female",SP.POP.TOTL.FE.IN,9275967
Kazakhstan,KAZ,"Population, male",SP.POP.TOTL.MA.IN,8518088
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,17794055
Kazakhstan,KAZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,74815144163.8931
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1562.07661862777
Kenya,KEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kenya,KEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kenya,KEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,84.1527040798398
Kenya,KEN,"Population, female",SP.POP.TOTL.FE.IN,24114618
Kenya,KEN,"Population, male",SP.POP.TOTL.MA.IN,23780053
Kenya,KEN,"Population, total",SP.POP.TOTL,47894670
Kenya,KEN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,178507954.868147
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1506.23100308107
Kiribati,KIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kiribati,KIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kiribati,KIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,146.312345679012
Kiribati,KIR,"Population, female",SP.POP.TOTL.FE.IN,60836
Kiribati,KIR,"Population, male",SP.POP.TOTL.MA.IN,57677
Kiribati,KIR,"Population, total",SP.POP.TOTL,118513
Kiribati,KIR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
"Korea, Dem. People's Rep.",PRK,Population density (people per sq. km of land area),EN.POP.DNST,210.859654513745
"Korea, Dem. People's Rep.",PRK,"Population, female",SP.POP.TOTL.FE.IN,12907056
"Korea, Dem. People's Rep.",PRK,"Population, male",SP.POP.TOTL.MA.IN,12482556
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,25389611
"Korea, Dem. People's Rep.",PRK,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1499679823909.61
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,29280.4403170048
"Korea, Rep.",KOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
"Korea, Rep.",KOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
"Korea, Rep.",KOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,525.370072521002
"Korea, Rep.",KOR,"Population, female",SP.POP.TOTL.FE.IN,25566204
"Korea, Rep.",KOR,"Population, male",SP.POP.TOTL.MA.IN,25651599
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51217803
"Korea, Rep.",KOR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,6682677289.98994
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3759.47285515454
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,..
Kosovo,XKX,"Population, female",SP.POP.TOTL.FE.IN,890797
Kosovo,XKX,"Population, male",SP.POP.TOTL.MA.IN,886760
Kosovo,XKX,"Population, total",SP.POP.TOTL,1777557
Kosovo,XKX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.8
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,109406328917.014
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,27026.6876602182
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,227.165263748597
Kuwait,KWT,"Population, female",SP.POP.TOTL.FE.IN,1585277
Kuwait,KWT,"Population, male",SP.POP.TOTL.MA.IN,2462807
Kuwait,KWT,"Population, total",SP.POP.TOTL,4048085
Kuwait,KWT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,6813095379.1187
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1120.66705800127
Kyrgyz Republic,KGZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Kyrgyz Republic,KGZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Kyrgyz Republic,KGZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,31.6970802919708
Kyrgyz Republic,KGZ,"Population, female",SP.POP.TOTL.FE.IN,3097615
Kyrgyz Republic,KGZ,"Population, male",SP.POP.TOTL.MA.IN,2981885
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,6079500
Kyrgyz Republic,KGZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.1
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,15912495368.8717
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2309.0490761946
Lao PDR,LAO,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Lao PDR,LAO,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Lao PDR,LAO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,29.8585918544194
Lao PDR,LAO,"Population, female",SP.POP.TOTL.FE.IN,3415910
Lao PDR,LAO,"Population, male",SP.POP.TOTL.MA.IN,3475453
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6891363
Lao PDR,LAO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,28083597512.4841
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,14331.7515885049
Latvia,LVA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,35.5338897705078
Latvia,LVA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,21.6512508392334
Latvia,LVA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,29.1061897277832
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,31.4901409356067
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1060135
Latvia,LVA,"Population, male",SP.POP.TOTL.MA.IN,899402
Latvia,LVA,"Population, total",SP.POP.TOTL,1959537
Latvia,LVA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.6
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,51147308774.1294
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,8172.29947599133
Lebanon,LBN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Lebanon,LBN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Lebanon,LBN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,611.790713587488
Lebanon,LBN,"Population, female",SP.POP.TOTL.FE.IN,3167365
Lebanon,LBN,"Population, male",SP.POP.TOTL.MA.IN,3091255
Lebanon,LBN,"Population, total",SP.POP.TOTL,6258619
Lebanon,LBN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2131522791.45927
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,994.239764062067
Lesotho,LSO,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Lesotho,LSO,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Lesotho,LSO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,70.6150197628458
Lesotho,LSO,"Population, female",SP.POP.TOTL.FE.IN,1087578
Lesotho,LSO,"Population, male",SP.POP.TOTL.MA.IN,1056294
Lesotho,LSO,"Population, total",SP.POP.TOTL,2143872
Lesotho,LSO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3398419600
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,722.131226789418
Liberia,LBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Liberia,LBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Liberia,LBR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,48.8589804817276
Liberia,LBR,"Population, female",SP.POP.TOTL.FE.IN,2369046
Liberia,LBR,"Population, male",SP.POP.TOTL.MA.IN,2337052
Liberia,LBR,"Population, total",SP.POP.TOTL,4706097
Liberia,LBR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,27.6
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,49912085228.2887
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7945.00605015965
Libya,LBY,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Libya,LBY,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Libya,LBY,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,3.57036270843516
Libya,LBY,"Population, female",SP.POP.TOTL.FE.IN,3094517
Libya,LBY,"Population, male",SP.POP.TOTL.MA.IN,3187679
Libya,LBY,"Population, total",SP.POP.TOTL,6282196
Libya,LBY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,6237302033.50132
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,165845.995200652
Liechtenstein,LIE,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Liechtenstein,LIE,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Liechtenstein,LIE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,235.05625
Liechtenstein,LIE,"Population, female",SP.POP.TOTL.FE.IN,18947
Liechtenstein,LIE,"Population, male",SP.POP.TOTL.MA.IN,18663
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,37609
Liechtenstein,LIE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,43047309305.7363
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,15008.3132445526
Lithuania,LTU,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,37.6060791015625
Lithuania,LTU,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,29.3022994995117
Lithuania,LTU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,33.9425315856934
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,45.7876664218895
Lithuania,LTU,"Population, female",SP.POP.TOTL.FE.IN,1537363
Lithuania,LTU,"Population, male",SP.POP.TOTL.MA.IN,1330868
Lithuania,LTU,"Population, total",SP.POP.TOTL,2868231
Lithuania,LTU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.3
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,62216885435.9488
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,106899.293549552
Luxembourg,LUX,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Luxembourg,LUX,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Luxembourg,LUX,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,226.072263698018
Luxembourg,LUX,"Population, female",SP.POP.TOTL.FE.IN,289781
Luxembourg,LUX,"Population, male",SP.POP.TOTL.MA.IN,292233
Luxembourg,LUX,"Population, total",SP.POP.TOTL,582014
Luxembourg,LUX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,45070808688.9611
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,71919.054918813
"Macao SAR, China",MAC,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
"Macao SAR, China",MAC,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
"Macao SAR, China",MAC,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,20547.1475409836
"Macao SAR, China",MAC,"Population, female",SP.POP.TOTL.FE.IN,329873
"Macao SAR, China",MAC,"Population, male",SP.POP.TOTL.MA.IN,296815
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,626688
"Macao SAR, China",MAC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,11848613858.442
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,464.61615837171
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Madagascar,MDG,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,43.8328308697147
Madagascar,MDG,"Population, female",SP.POP.TOTL.FE.IN,12710056
Madagascar,MDG,"Population, male",SP.POP.TOTL.MA.IN,12791885
Madagascar,MDG,"Population, total",SP.POP.TOTL,25501941
Madagascar,MDG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,7909868618.46366
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,454.443266065248
Malawi,MWI,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Malawi,MWI,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Malawi,MWI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,184.616291896479
Malawi,MWI,"Population, female",SP.POP.TOTL.FE.IN,8956544
Malawi,MWI,"Population, male",SP.POP.TOTL.MA.IN,8449079
Malawi,MWI,"Population, total",SP.POP.TOTL,17405624
Malawi,MWI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,65.7
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,301256033870.334
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,9555.66959336559
Malaysia,MYS,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,12.3139600753784
Malaysia,MYS,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,10.3545198440552
